id,classifier,clfType,fileType
1852481,Java-C,FFI,"['.java', '.c']"
21759532,HD*,Hidden dependence,['*']
7651463,JavaScript*,Implicit dependence,"['.ts', '.js', '.html']"
3362065,Ruby*,Implicit dependence,['.rb']
19788473,HD*,Hidden dependence,['*']
4054633,HD*,Hidden dependence,['*']
1632998,C-Python,FFI,"['.c', '.py']"
1700528,Shell*,Implicit dependence,"['.sh', '.bsh', '.zsh']"
19966916,Python*,Implicit dependence,['.py']
8026846,Shell*,Implicit dependence,"['.sh', '.bsh', '.zsh']"
11964419,HD*,Hidden dependence,['*']
3346266,HD*,Hidden dependence,['*']
16628673,Shell*,Implicit dependence,"['.sh', '.bsh', '.zsh']"
3250434,Shell*,Implicit dependence,"['.sh', '.bsh', '.zsh']"
4449830,Java-C,FFI,"['.java', '.c']"
8970,HD*,Hidden dependence,['*']
6021853,HD*,Hidden dependence,['*']
20989803,HD*,Hidden dependence,['*']
5543656,JavaScript*,Implicit dependence,"['.ts', '.js', '.html']"
2616288,JavaScript*,Implicit dependence,"['.ts', '.js', '.html']"
8489632,Shell*,Implicit dependence,"['.sh', '.bsh', '.zsh']"
1307238,HD*,Hidden dependence,['*']
15744932,HD*,Hidden dependence,['*']
1755413,Java-Python,FFI,"['.py', '.java']"
24233213,HD*,Hidden dependence,['*']
10046072,Shell*,Implicit dependence,"['.sh', '.bsh', '.zsh']"
915844,HD*,Hidden dependence,['*']
915844,HD*,Hidden dependence,['*']
13849411,JavaScript*,Implicit dependence,"['.ts', '.js', '.html']"
2420190,HD*,Hidden dependence,['*']
15381974,Python*,Implicit dependence,['.py']
16251363,Shell*,Implicit dependence,"['.sh', '.bsh', '.zsh']"
3910945,Python*,Implicit dependence,['.py']
29726141,HD*,Hidden dependence,['*']
12756035,HD*,Hidden dependence,['*']
212010,Ruby*,Implicit dependence,['.rb']
10002027,HD*,Hidden dependence,['*']
3948501,HD*,Hidden dependence,['*']
4130226,Shell*,Implicit dependence,"['.sh', '.bsh', '.zsh']"
29354853,HD*,Hidden dependence,['*']
572993,JavaScript*,Implicit dependence,"['.ts', '.js', '.html']"
5629366,Shell*,Implicit dependence,"['.sh', '.bsh', '.zsh']"
7345199,HD*,Hidden dependence,['*']
27551774,C-Go,FFI,['.go']
11484496,Shell*,Implicit dependence,"['.sh', '.bsh', '.zsh']"
2725544,HD*,Hidden dependence,['*']
5961186,HD*,Hidden dependence,['*']
7730086,HD*,Hidden dependence,['*']
23892,Shell*,Implicit dependence,"['.sh', '.bsh', '.zsh']"
6697085,HD*,Hidden dependence,['*']
19403028,Java-C,FFI,"['.java', '.c']"
396389,C-Python,FFI,"['.c', '.py']"
27251534,Shell*,Implicit dependence,"['.sh', '.bsh', '.zsh']"
22542684,Java-C,FFI,"['.java', '.c']"
6148317,C-Python,FFI,"['.c', '.py']"
1353927,C-Python,FFI,"['.c', '.py']"
17339218,HD*,Hidden dependence,['*']
321154,Java-C,FFI,"['.java', '.c']"
13405986,Shell*,Implicit dependence,"['.sh', '.bsh', '.zsh']"
28048077,HD*,Hidden dependence,['*']
5749199,HD*,Hidden dependence,['*']
1449820,HD*,Hidden dependence,['*']
9998516,Ruby-Go,FFI,['.go']
5819063,Shell*,Implicit dependence,"['.sh', '.bsh', '.zsh']"
1596580,Java-C,FFI,"['.java', '.c']"
23050110,Java-C,FFI,"['.java', '.c']"
26996090,HD*,Hidden dependence,['*']
4477733,Shell*,Implicit dependence,"['.sh', '.bsh', '.zsh']"
28369809,Java-C,FFI,"['.java', '.c']"
25771771,Shell*,Implicit dependence,"['.sh', '.bsh', '.zsh']"
4308020,Shell*,Implicit dependence,"['.sh', '.bsh', '.zsh']"
16703706,HD*,Hidden dependence,['*']
3862298,HD*,Hidden dependence,['*']
14579179,HD*,Hidden dependence,['*']
20049971,Java*,Implicit dependence,['.java']
3368692,HD*,Hidden dependence,['*']
5185084,Shell*,Implicit dependence,"['.sh', '.bsh', '.zsh']"
260394,Shell*,Implicit dependence,"['.sh', '.bsh', '.zsh']"
1804055,Shell*,Implicit dependence,"['.sh', '.bsh', '.zsh']"
9911747,JavaScript*,Implicit dependence,"['.ts', '.js', '.html']"
1398663,HD*,Hidden dependence,['*']
612595,HD*,Hidden dependence,['*']
8664451,HD*,Hidden dependence,['*']
1785452,HD*,Hidden dependence,['*']
29510360,HD*,Hidden dependence,['*']
6538922,JavaScript*,Implicit dependence,"['.ts', '.js', '.html']"
7408076,Ruby*,Implicit dependence,['.rb']
11686345,HD*,Hidden dependence,['*']
14907562,HD*,Hidden dependence,['*']
8609125,HD*,Hidden dependence,['*']
6377564,Shell*,Implicit dependence,"['.sh', '.bsh', '.zsh']"
18382480,HD*,Hidden dependence,['*']
12311467,HD*,Hidden dependence,['*']
13231340,HD*,Hidden dependence,['*']
13461949,HD*,Hidden dependence,['*']
2393437,Java-Python,FFI,"['.py', '.java']"
12895187,JavaScript*,Implicit dependence,"['.ts', '.js', '.html']"
14679065,HD*,Hidden dependence,['*']
11858025,HD*,Hidden dependence,['*']
5152718,Ruby*,Implicit dependence,['.rb']
17828059,C-Python,FFI,"['.c', '.py']"
538681,Java*,Implicit dependence,['.java']
3564353,HD*,Hidden dependence,['*']
1056713,HD*,Hidden dependence,['*']
8067524,HD*,Hidden dependence,['*']
7730829,C-Python,FFI,"['.c', '.py']"
11303194,JavaScript*,Implicit dependence,"['.ts', '.js', '.html']"
4065980,HD*,Hidden dependence,['*']
598343,JavaScript*,Implicit dependence,"['.ts', '.js', '.html']"
961335,Shell*,Implicit dependence,"['.sh', '.bsh', '.zsh']"
25819289,HD*,Hidden dependence,['*']
3877327,HD*,Hidden dependence,['*']
25902969,HD*,Hidden dependence,['*']
2928944,Shell*,Implicit dependence,"['.sh', '.bsh', '.zsh']"
13015084,Python*,Implicit dependence,['.py']
17147559,HD*,Hidden dependence,['*']
18125500,HD*,Hidden dependence,['*']
1675455,HD*,Hidden dependence,['*']
5207280,Java-C,FFI,"['.java', '.c']"
193464,C++-Ruby,FFI,['.mm']
29161493,HD*,Hidden dependence,['*']
9525,HD*,Hidden dependence,['*']
23823837,Shell*,Implicit dependence,"['.sh', '.bsh', '.zsh']"
2484971,HD*,Hidden dependence,['*']
24677116,JavaScript*,Implicit dependence,"['.ts', '.js', '.html']"
15293,HD*,Hidden dependence,['*']
17349273,HD*,Hidden dependence,['*']
14412735,HD*,Hidden dependence,['*']
3228734,C++-JavaScript,FFI,"['.cpp', '.cc']"
8022693,Java-C,FFI,"['.java', '.c']"
10187097,HD*,Hidden dependence,['*']
28059353,JavaScript*,Implicit dependence,"['.ts', '.js', '.html']"
2301574,HD*,Hidden dependence,['*']
9186188,HD*,Hidden dependence,['*']
483770,HD*,Hidden dependence,['*']
5556156,JavaScript*,Implicit dependence,"['.ts', '.js', '.html']"
26136655,Java-C,FFI,"['.java', '.c']"
419555,Python*,Implicit dependence,['.py']
9824738,HD*,Hidden dependence,['*']
9043091,HD*,Hidden dependence,['*']
10306939,HD*,Hidden dependence,['*']
460173,HD*,Hidden dependence,['*']
10746583,Java-C,FFI,"['.java', '.c']"
27626119,HD*,Hidden dependence,['*']
22352334,Shell*,Implicit dependence,"['.sh', '.bsh', '.zsh']"
26399764,Shell*,Implicit dependence,"['.sh', '.bsh', '.zsh']"
16323162,C-Go,FFI,['.go']
3620296,Shell*,Implicit dependence,"['.sh', '.bsh', '.zsh']"
23052355,HD*,Hidden dependence,['*']
14605416,HD*,Hidden dependence,['*']
24733577,HD*,Hidden dependence,['*']
7264874,JavaScript*,Implicit dependence,"['.ts', '.js', '.html']"
1475331,JavaScript*,Implicit dependence,"['.ts', '.js', '.html']"
3605618,HD*,Hidden dependence,['*']
17144859,Shell*,Implicit dependence,"['.sh', '.bsh', '.zsh']"
5303123,Python*,Implicit dependence,['.py']
12739005,HD*,Hidden dependence,['*']
12448510,Shell*,Implicit dependence,"['.sh', '.bsh', '.zsh']"
10682021,HD*,Hidden dependence,['*']
1780853,Ruby*,Implicit dependence,['.rb']
8572190,JavaScript*,Implicit dependence,"['.ts', '.js', '.html']"
9916368,Shell*,Implicit dependence,"['.sh', '.bsh', '.zsh']"
13945352,JavaScript*,Implicit dependence,"['.ts', '.js', '.html']"
776374,Shell*,Implicit dependence,"['.sh', '.bsh', '.zsh']"
2070482,C-Python,FFI,"['.c', '.py']"
14899595,HD*,Hidden dependence,['*']
1723225,JavaScript*,Implicit dependence,"['.ts', '.js', '.html']"
1033339,HD*,Hidden dependence,['*']
13129587,JavaScript*,Implicit dependence,"['.ts', '.js', '.html']"
6367886,Java-C,FFI,"['.java', '.c']"
20445947,Shell*,Implicit dependence,"['.sh', '.bsh', '.zsh']"
8483854,JavaScript*,Implicit dependence,"['.ts', '.js', '.html']"
15165001,HD*,Hidden dependence,['*']
16104394,JavaScript*,Implicit dependence,"['.ts', '.js', '.html']"
23578850,HD*,Hidden dependence,['*']
28068530,HD*,Hidden dependence,['*']
6417181,Java-C,FFI,"['.java', '.c']"
5430389,JavaScript*,Implicit dependence,"['.ts', '.js', '.html']"
1352520,JavaScript*,Implicit dependence,"['.ts', '.js', '.html']"
11444556,HD*,Hidden dependence,['*']
6293402,Java-C,FFI,"['.java', '.c']"
15286424,JavaScript*,Implicit dependence,"['.ts', '.js', '.html']"
3888265,HD*,Hidden dependence,['*']
9822201,JavaScript*,Implicit dependence,"['.ts', '.js', '.html']"
2482214,HD*,Hidden dependence,['*']
13680801,Java-C,FFI,"['.java', '.c']"
2641412,JavaScript*,Implicit dependence,"['.ts', '.js', '.html']"
3581992,HD*,Hidden dependence,['*']
22399826,Python*,Implicit dependence,['.py']
19886948,JavaScript*,Implicit dependence,"['.ts', '.js', '.html']"
1925483,JavaScript*,Implicit dependence,"['.ts', '.js', '.html']"
15169689,Python*,Implicit dependence,['.py']
2550451,JavaScript*,Implicit dependence,"['.ts', '.js', '.html']"
2705076,HD*,Hidden dependence,['*']
17671318,HD*,Hidden dependence,['*']
20415251,Java-C,FFI,"['.java', '.c']"
15042048,Ruby*,Implicit dependence,['.rb']
10893519,HD*,Hidden dependence,['*']
4405468,HD*,Hidden dependence,['*']
12089444,HD*,Hidden dependence,['*']
4173125,Shell*,Implicit dependence,"['.sh', '.bsh', '.zsh']"
22755810,Shell*,Implicit dependence,"['.sh', '.bsh', '.zsh']"
12623060,HD*,Hidden dependence,['*']
7613509,HD*,Hidden dependence,['*']
9215661,Shell*,Implicit dependence,"['.sh', '.bsh', '.zsh']"
22489112,JavaScript*,Implicit dependence,"['.ts', '.js', '.html']"
20021038,JavaScript*,Implicit dependence,"['.ts', '.js', '.html']"
5532217,JavaScript*,Implicit dependence,"['.ts', '.js', '.html']"
1252,HD*,Hidden dependence,['*']
4244443,JavaScript*,Implicit dependence,"['.ts', '.js', '.html']"
1460175,JavaScript*,Implicit dependence,"['.ts', '.js', '.html']"
552926,Python*,Implicit dependence,['.py']
6111297,Java-C,FFI,"['.java', '.c']"
7129876,HD*,Hidden dependence,['*']
18144573,C-Python,FFI,"['.c', '.py']"
29645643,JavaScript*,Implicit dependence,"['.ts', '.js', '.html']"
3277466,HD*,Hidden dependence,['*']
682082,HD*,Hidden dependence,['*']
803940,Shell*,Implicit dependence,"['.sh', '.bsh', '.zsh']"
346594,HD*,Hidden dependence,['*']
1066321,HD*,Hidden dependence,['*']
14096802,HD*,Hidden dependence,['*']
7682781,JavaScript*,Implicit dependence,"['.ts', '.js', '.html']"
434142,HD*,Hidden dependence,['*']
612606,JavaScript*,Implicit dependence,"['.ts', '.js', '.html']"
868282,JavaScript*,Implicit dependence,"['.ts', '.js', '.html']"
8843388,Shell*,Implicit dependence,"['.sh', '.bsh', '.zsh']"
3998883,Shell*,Implicit dependence,"['.sh', '.bsh', '.zsh']"
3148139,HD*,Hidden dependence,['*']
25734811,Shell*,Implicit dependence,"['.sh', '.bsh', '.zsh']"
13561166,HD*,Hidden dependence,['*']
11041513,HD*,Hidden dependence,['*']
21395179,HD*,Hidden dependence,['*']
1330786,HD*,Hidden dependence,['*']
8559429,Java*,Implicit dependence,['.java']
252774,HD*,Hidden dependence,['*']
16419904,HD*,Hidden dependence,['*']
28478929,JavaScript*,Implicit dependence,"['.ts', '.js', '.html']"
17634071,Java-C,FFI,"['.java', '.c']"
17603844,HD*,Hidden dependence,['*']
26371373,HD*,Hidden dependence,['*']
14318990,Shell*,Implicit dependence,"['.sh', '.bsh', '.zsh']"
5860737,HD*,Hidden dependence,['*']
28339083,JavaScript*,Implicit dependence,"['.ts', '.js', '.html']"
11845993,Java-C,FFI,"['.java', '.c']"
28877410,HD*,Hidden dependence,['*']
8930430,Python*,Implicit dependence,['.py']
560990,HD*,Hidden dependence,['*']
20072342,Shell*,Implicit dependence,"['.sh', '.bsh', '.zsh']"
1447039,HD*,Hidden dependence,['*']
15938073,Shell*,Implicit dependence,"['.sh', '.bsh', '.zsh']"
8472417,Ruby*,Implicit dependence,['.rb']
8472417,Ruby*,Implicit dependence,['.rb']
14005795,HD*,Hidden dependence,['*']
5441179,Shell*,Implicit dependence,"['.sh', '.bsh', '.zsh']"
1507818,Shell*,Implicit dependence,"['.sh', '.bsh', '.zsh']"
10376425,Shell*,Implicit dependence,"['.sh', '.bsh', '.zsh']"
8419801,Shell*,Implicit dependence,"['.sh', '.bsh', '.zsh']"
21317360,C-Go,FFI,['.go']
5102117,Shell*,Implicit dependence,"['.sh', '.bsh', '.zsh']"
2955224,HD*,Hidden dependence,['*']
18372716,HD*,Hidden dependence,['*']
1448218,HD*,Hidden dependence,['*']
23899906,HD*,Hidden dependence,['*']
21345110,HD*,Hidden dependence,['*']
14847048,Python*,Implicit dependence,['.py']
11909954,Shell*,Implicit dependence,"['.sh', '.bsh', '.zsh']"
6448654,Shell*,Implicit dependence,"['.sh', '.bsh', '.zsh']"
24936365,HD*,Hidden dependence,['*']
20204223,HD*,Hidden dependence,['*']
19864741,C-Python,FFI,"['.c', '.py']"
6994356,Python*,Implicit dependence,['.py']
14521001,Shell*,Implicit dependence,"['.sh', '.bsh', '.zsh']"
616883,HD*,Hidden dependence,['*']
2040270,JavaScript*,Implicit dependence,"['.ts', '.js', '.html']"
22072746,Shell*,Implicit dependence,"['.sh', '.bsh', '.zsh']"
6147928,HD*,Hidden dependence,['*']
26022284,JavaScript*,Implicit dependence,"['.ts', '.js', '.html']"
82963,HD*,Hidden dependence,['*']
3571772,HD*,Hidden dependence,['*']
14983921,HD*,Hidden dependence,['*']
13221727,Python*,Implicit dependence,['.py']
1229101,Python*,Implicit dependence,['.py']
13335276,HD*,Hidden dependence,['*']
4618245,JavaScript*,Implicit dependence,"['.ts', '.js', '.html']"
13359462,HD*,Hidden dependence,['*']
5476727,JavaScript*,Implicit dependence,"['.ts', '.js', '.html']"
1541275,HD*,Hidden dependence,['*']
22895156,HD*,Hidden dependence,['*']
11742728,HD*,Hidden dependence,['*']
2532922,Java-C,FFI,"['.java', '.c']"
13203894,JavaScript*,Implicit dependence,"['.ts', '.js', '.html']"
15421939,HD*,Hidden dependence,['*']
28712582,HD*,Hidden dependence,['*']
6466760,HD*,Hidden dependence,['*']
28071993,Shell*,Implicit dependence,"['.sh', '.bsh', '.zsh']"
827985,HD*,Hidden dependence,['*']
168674,HD*,Hidden dependence,['*']
15210616,HD*,Hidden dependence,['*']
10353211,HD*,Hidden dependence,['*']
27359183,Java-C,FFI,"['.java', '.c']"
1349627,Shell*,Implicit dependence,"['.sh', '.bsh', '.zsh']"
1267640,HD*,Hidden dependence,['*']
1134457,Shell*,Implicit dependence,"['.sh', '.bsh', '.zsh']"
4439463,Ruby*,Implicit dependence,['.rb']
7964711,Java*,Implicit dependence,['.java']
1115714,JavaScript*,Implicit dependence,"['.ts', '.js', '.html']"
10400632,Java-C,FFI,"['.java', '.c']"
5947834,HD*,Hidden dependence,['*']
2943911,JavaScript*,Implicit dependence,"['.ts', '.js', '.html']"
1071489,HD*,Hidden dependence,['*']
3264002,HD*,Hidden dependence,['*']
589189,C-Python,FFI,"['.c', '.py']"
15120746,HD*,Hidden dependence,['*']
14446647,HD*,Hidden dependence,['*']
24950882,Shell*,Implicit dependence,"['.sh', '.bsh', '.zsh']"
12826562,HD*,Hidden dependence,['*']
12578007,JavaScript*,Implicit dependence,"['.ts', '.js', '.html']"
1678618,Python*,Implicit dependence,['.py']
14475276,HD*,Hidden dependence,['*']
27166370,Shell*,Implicit dependence,"['.sh', '.bsh', '.zsh']"
9089664,JavaScript*,Implicit dependence,"['.ts', '.js', '.html']"
6371657,Shell*,Implicit dependence,"['.sh', '.bsh', '.zsh']"
29097862,HD*,Hidden dependence,['*']
6051821,HD*,Hidden dependence,['*']
13512018,Python*,Implicit dependence,['.py']
8039659,Java*,Implicit dependence,['.java']
17192780,HD*,Hidden dependence,['*']
13444403,HD*,Hidden dependence,['*']
2717417,JavaScript*,Implicit dependence,"['.ts', '.js', '.html']"
7395230,HD*,Hidden dependence,['*']
27899912,HD*,Hidden dependence,['*']
566426,PHP*,Implicit dependence,['.php']
6190554,HD*,Hidden dependence,['*']
24526753,JavaScript*,Implicit dependence,"['.ts', '.js', '.html']"
12330872,Java-C,FFI,"['.java', '.c']"
28713483,Shell*,Implicit dependence,"['.sh', '.bsh', '.zsh']"
6789509,JavaScript*,Implicit dependence,"['.ts', '.js', '.html']"
1515187,HD*,Hidden dependence,['*']
17808949,Shell*,Implicit dependence,"['.sh', '.bsh', '.zsh']"
23817784,Shell*,Implicit dependence,"['.sh', '.bsh', '.zsh']"
2562873,Java-C,FFI,"['.java', '.c']"
24363972,JavaScript*,Implicit dependence,"['.ts', '.js', '.html']"
27887352,HD*,Hidden dependence,['*']
26531519,JavaScript*,Implicit dependence,"['.ts', '.js', '.html']"
8825137,Shell*,Implicit dependence,"['.sh', '.bsh', '.zsh']"
2925284,JavaScript*,Implicit dependence,"['.ts', '.js', '.html']"
9043012,Shell*,Implicit dependence,"['.sh', '.bsh', '.zsh']"
21159522,Shell*,Implicit dependence,"['.sh', '.bsh', '.zsh']"
6825542,HD*,Hidden dependence,['*']
4954003,JavaScript*,Implicit dependence,"['.ts', '.js', '.html']"
864806,Shell*,Implicit dependence,"['.sh', '.bsh', '.zsh']"
20811348,Java-C,FFI,"['.java', '.c']"
1916228,HD*,Hidden dependence,['*']
15845653,Shell*,Implicit dependence,"['.sh', '.bsh', '.zsh']"
442308,HD*,Hidden dependence,['*']
13699726,Shell*,Implicit dependence,"['.sh', '.bsh', '.zsh']"
24182261,Shell*,Implicit dependence,"['.sh', '.bsh', '.zsh']"
10126031,Java-C,FFI,"['.java', '.c']"
4767074,JavaScript*,Implicit dependence,"['.ts', '.js', '.html']"
782118,Shell*,Implicit dependence,"['.sh', '.bsh', '.zsh']"
8644902,HD*,Hidden dependence,['*']
24952819,HD*,Hidden dependence,['*']
17722930,JavaScript*,Implicit dependence,"['.ts', '.js', '.html']"
14173222,Java*,Implicit dependence,['.java']
4555894,Shell*,Implicit dependence,"['.sh', '.bsh', '.zsh']"
3021048,HD*,Hidden dependence,['*']
7512098,JavaScript*,Implicit dependence,"['.ts', '.js', '.html']"
9890954,HD*,Hidden dependence,['*']
1016904,Java-C,FFI,"['.java', '.c']"
12785038,Shell*,Implicit dependence,"['.sh', '.bsh', '.zsh']"
8788941,HD*,Hidden dependence,['*']
16734168,JavaScript*,Implicit dependence,"['.ts', '.js', '.html']"
5536234,Shell*,Implicit dependence,"['.sh', '.bsh', '.zsh']"
6324418,Ruby*,Implicit dependence,['.rb']
21336981,Shell*,Implicit dependence,"['.sh', '.bsh', '.zsh']"
11394675,HD*,Hidden dependence,['*']
24653868,Java-C,FFI,"['.java', '.c']"
22243322,Shell*,Implicit dependence,"['.sh', '.bsh', '.zsh']"
25714655,JavaScript*,Implicit dependence,"['.ts', '.js', '.html']"
10536933,Shell*,Implicit dependence,"['.sh', '.bsh', '.zsh']"
1422820,Shell*,Implicit dependence,"['.sh', '.bsh', '.zsh']"
9048279,Java-C,FFI,"['.java', '.c']"
2930881,HD*,Hidden dependence,['*']
968839,JavaScript*,Implicit dependence,"['.ts', '.js', '.html']"
26881329,HD*,Hidden dependence,['*']
11131753,JavaScript*,Implicit dependence,"['.ts', '.js', '.html']"
12686139,HD*,Hidden dependence,['*']
194858,HD*,Hidden dependence,['*']
9730421,HD*,Hidden dependence,['*']
16285236,HD*,Hidden dependence,['*']
2944302,Java-C,FFI,"['.java', '.c']"
15761111,HD*,Hidden dependence,['*']
5097384,HD*,Hidden dependence,['*']
5157902,HD*,Hidden dependence,['*']
3429014,JavaScript*,Implicit dependence,"['.ts', '.js', '.html']"
949801,HD*,Hidden dependence,['*']
22044100,Shell*,Implicit dependence,"['.sh', '.bsh', '.zsh']"
24328822,JavaScript*,Implicit dependence,"['.ts', '.js', '.html']"
26836459,HD*,Hidden dependence,['*']
24499540,HD*,Hidden dependence,['*']
25250913,Shell*,Implicit dependence,"['.sh', '.bsh', '.zsh']"
3652822,Python*,Implicit dependence,['.py']
29420337,Shell*,Implicit dependence,"['.sh', '.bsh', '.zsh']"
21514381,HD*,Hidden dependence,['*']
459348,Java*,Implicit dependence,['.java']
20380491,HD*,Hidden dependence,['*']
8025860,HD*,Hidden dependence,['*']
27718804,Shell*,Implicit dependence,"['.sh', '.bsh', '.zsh']"
8385515,Shell*,Implicit dependence,"['.sh', '.bsh', '.zsh']"
12967019,HD*,Hidden dependence,['*']
11303445,JavaScript*,Implicit dependence,"['.ts', '.js', '.html']"
25166255,Python*,Implicit dependence,['.py']
8144412,HD*,Hidden dependence,['*']
26119237,HD*,Hidden dependence,['*']
23586998,HD*,Hidden dependence,['*']
16243124,JavaScript*,Implicit dependence,"['.ts', '.js', '.html']"
4441616,Shell*,Implicit dependence,"['.sh', '.bsh', '.zsh']"
7387886,HD*,Hidden dependence,['*']
3237873,JavaScript*,Implicit dependence,"['.ts', '.js', '.html']"
12091112,HD*,Hidden dependence,['*']
11034722,HD*,Hidden dependence,['*']
534940,JavaScript*,Implicit dependence,"['.ts', '.js', '.html']"
20200184,HD*,Hidden dependence,['*']
12189834,Python*,Implicit dependence,['.py']
10186258,HD*,Hidden dependence,['*']
19160697,HD*,Hidden dependence,['*']
18621902,Shell*,Implicit dependence,"['.sh', '.bsh', '.zsh']"
